depth	lineage	size
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Stenotrophomonas__Pseudomonas__Barnesiella	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Stenotrophomonas__Rhizobiaceae__Bifidobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Stenotrophomonas__Veillonella__Acinetobacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Streptococcus__Parabacteroides__Dialister	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Subdoligranulum__Lachnospiraceae__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Subdoligranulum__Parabacteroides__Agathobacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Subdoligranulum__RF39__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Subdoligranulum__Romboutsia__Dorea	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__UCG-002__Alistipes__[Eubacterium]_coprostanoligenes_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__UCG-002__Alistipes__RF39	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__UCG-002__Lachnospiraceae__Faecalibacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__UCG-002__Phascolarctobacterium__Alistipes	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__UCG-002__Prevotella_9__Pseudomonas	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__UCG-002__Prevotellaceae_NK3B31_group__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__UCG-002__UCG-005__Christensenellaceae_R-7_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Bacteroides__Unassigned__Pseudomonas__Subdoligranulum	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Acinetobacter__Clostridium_sensu_stricto_1__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Agathobacter__Blautia__Fusicatenibacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Akkermansia__Enterobacterales__Planococcaceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Anaerostipes__Blautia__[Eubacterium]_hallii_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Anaerostipes__Streptococcus__Lactobacillales	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Bacteroides__Lactobacillaceae__Streptococcus	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Bacteroides__Lactobacillales__Enterobacterales	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Bacteroides__Subdoligranulum__[Eubacterium]_ventriosum_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Blautia__Erysipelotrichaceae_UCG-003__Lactobacillales	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Erysipelotrichaceae_UCG-003__Enterobacterales__Collinsella	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Latilactobacillus__Streptococcus__Lactobacillales	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Ligilactobacillus__Faecalibacterium__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Parabacteroides__Alistipes__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Pseudomonas__Acinetobacter__Streptococcus	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Pseudomonas__Akkermansia__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Pseudomonas__Hafnia-Obesumbacterium__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Subdoligranulum__Agathobacter__Bacillales	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Agathobacter__Lachnospiraceae__Anaerostipes	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Bacteroides__Lachnospiraceae__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Bacteroides__Lachnospiraceae__Erysipelotrichaceae_UCG-003	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Erysipelotrichaceae_UCG-003__Clostridia_UCG-014__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Erysipelotrichaceae_UCG-003__Subdoligranulum__[Eubacterium]_hallii_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Lachnoclostridium__Lachnospiraceae__Fusobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Lachnospiraceae__Erysipelotrichaceae_UCG-003__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Pseudomonas__Prevotellaceae_NK3B31_group__Anaerostipes	1
6	Escherichia-Shigella__Enterobacteriaceae__Blautia__Streptococcus__Lachnospiraceae__Erysipelotrichaceae_UCG-003	1
6	Escherichia-Shigella__Enterobacteriaceae__Brevibacterium__Agathobacter__Bacteroides__Bifidobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Brevibacterium__Streptococcus__Bacteroides__Corynebacteriaceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Brevundimonas__Pseudomonas__Bacteroides__Comamonadaceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Brevundimonas__Pseudomonas__Sphingomonadaceae__Prevotella_9	1
6	Escherichia-Shigella__Enterobacteriaceae__Catenibacterium__Bacteroides__Lactobacillales__[Eubacterium]_hallii_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Catenibacterium__Blautia__Enterobacterales__Dorea	1
6	Escherichia-Shigella__Enterobacteriaceae__Catenibacterium__Lactobacillales__Romboutsia__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Catenibacterium__Subdoligranulum__Lachnoclostridium__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Christensenellaceae_R-7_group__Bacteroides__Alistipes__Pseudomonas	1
6	Escherichia-Shigella__Enterobacteriaceae__Christensenellaceae_R-7_group__Bacteroides__Alistipes__Subdoligranulum	1
6	Escherichia-Shigella__Enterobacteriaceae__Christensenellaceae_R-7_group__Bacteroides__Faecalibacterium__UCG-002	1
6	Escherichia-Shigella__Enterobacteriaceae__Christensenellaceae_R-7_group__Clostridia_UCG-014__Bacteroides__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Christensenellaceae_R-7_group__Enterobacterales__Pseudomonas__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Christensenellaceae_R-7_group__Faecalibacterium__Clostridia_UCG-014__UCG-002	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia__Lachnospiraceae__Bacteroides__Bacillales	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Agathobacter__Corynebacteriaceae__Subdoligranulum	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Agathobacter__Ruminococcus__Akkermansia	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Bacteroides__Acinetobacter__Dialister	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Bacteroides__Akkermansia__Alistipes	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Bacteroides__Bacillales__Planococcaceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Bacteroides__Dialister__[Eubacterium]_coprostanoligenes_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Blautia__Bifidobacterium__Corynebacteriaceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Corynebacteriaceae__Holdemanella__Subdoligranulum	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Lachnospiraceae__Faecalibacterium__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__Pseudomonas__Lachnospiraceae__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Clostridia_UCG-014__RF39__Akkermansia__Faecalibacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Comamonadaceae__Bacteroides__Christensenellaceae_R-7_group__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Comamonadaceae__Bacteroides__Pseudomonas__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Comamonadaceae__Brevundimonas__Rhizobiaceae__Enterobacterales	1
6	Escherichia-Shigella__Enterobacteriaceae__Comamonadaceae__RF39__Clostridia_UCG-014__Pseudomonas	1
6	Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Bacillales__Bacteroides__Streptococcus	1
6	Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Bacillales__Clostridium_sensu_stricto_1__Romboutsia	1
6	Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Bacteroides__[Eubacterium]_coprostanoligenes_group__Alistipes	1
6	Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Bacteroides__Bacillales__Agathobacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Bacteroides__Lachnospiraceae__Faecalibacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Blautia__Erysipelotrichaceae_UCG-003__[Eubacterium]_hallii_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Ezakiella__Corynebacterium__Faecalibacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Pseudomonas__Faecalibacterium__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Dialister__Akkermansia__Bacteroides__Acidaminococcus	1
6	Escherichia-Shigella__Enterobacteriaceae__Dialister__Bacteroides__Bifidobacterium__Romboutsia	1
6	Escherichia-Shigella__Enterobacteriaceae__Dialister__Bacteroides__Blautia__Subdoligranulum	1
6	Escherichia-Shigella__Enterobacteriaceae__Dialister__Bacteroides__Romboutsia__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Dialister__Enterobacterales__Catenibacterium__[Eubacterium]_coprostanoligenes_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Dialister__Faecalibacterium__Corynebacteriaceae__Bifidobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Dialister__Prevotella_9__Romboutsia__Faecalibacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__[Eubacterium]_siraeum_group__Lachnospiraceae__Agathobacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Akkermansia__Bacteroides__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Akkermansia__Hafnia-Obesumbacterium__Pseudomonas	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacillales__Bacteroides__Parabacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacillales__Lachnospiraceae__Subdoligranulum	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteria__Pseudomonas__Acinetobacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteroides__Akkermansia__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteroides__Faecalibacterium__Phascolarctobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteroides__Faecalibacterium__Streptococcus	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteroides__Hafnia-Obesumbacterium__Anaerostipes	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteroides__Lactobacillales__Pasteurellaceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteroides__Proteus__Parabacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteroides__Pseudomonas__Clostridium_sensu_stricto_1	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bacteroides__UCG-005__[Eubacterium]_siraeum_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bifidobacterium__Comamonadaceae__Acinetobacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bifidobacterium__Fusicatenibacter__Lactobacillales	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Bifidobacterium__Romboutsia__Lacticaseibacillus	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Blautia__Hafnia-Obesumbacterium__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Clostridia_UCG-014__Hafnia-Obesumbacterium__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Dialister__Lactobacillaceae__Bifidobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Faecalibacterium__Christensenellaceae_R-7_group__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Hafnia-Obesumbacterium__Pseudomonas__Unassigned	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Hungatella__Lachnospiraceae__Clostridium_sensu_stricto_1	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Morganella__Lachnospiraceae__Hafnia-Obesumbacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Planococcaceae__Faecalibacterium__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Planococcaceae__Streptococcus__Bacillaceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Pseudomonas__Brevundimonas__Stenotrophomonas	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Pseudomonas__Hafnia-Obesumbacterium__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Streptococcus__Mitochondria__Lacticaseibacillus	1
6	Escherichia-Shigella__Enterobacteriaceae__Erysipelotrichaceae_UCG-003__Dorea__[Eubacterium]_hallii_group__Anaerostipes	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Agathobacter__Lachnospiraceae__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Agathobacter__Subdoligranulum	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Bacillales__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Bifidobacterium__Prevotellaceae_NK3B31_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Blautia__Subdoligranulum	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Christensenellaceae_R-7_group__Dialister	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Clostridia_UCG-014__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Lachnospiraceae__Fusicatenibacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Prevotella_9__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__Subdoligranulum__Agathobacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__UCG-002__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bacteroides__UCG-005__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bifidobacterium__Bacteroides__Fusicatenibacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bifidobacterium__Subdoligranulum__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Christensenellaceae_R-7_group__Bacteroides__Pseudomonas	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Christensenellaceae_R-7_group__Clostridia_UCG-014__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Lachnospiraceae__[Ruminococcus]_gnavus_group__Fusicatenibacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Lachnospiraceae__Bacteroides__UCG-002	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Lachnospiraceae__Blautia__Parabacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Lactobacillales__Blautia__Incertae_Sedis	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Planococcaceae__Anaerostipes__Corynebacteriaceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Prevotella_9__Enterobacterales__UCG-002	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Prevotellaceae__Bacteroides__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Pseudomonadaceae__Bacteroides__[Eubacterium]_eligens_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__RF39__Lachnospiraceae__UCG-002	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Subdoligranulum__Dialister__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Subdoligranulum__Enterobacterales__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__UCG-002__Bacteroides__Blautia	1
6	Escherichia-Shigella__Enterobacteriaceae__Fusicatenibacter__Lachnospiraceae__Blautia__Collinsella	1
6	Escherichia-Shigella__Enterobacteriaceae__Fusicatenibacter__Lachnospiraceae__Dorea__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Hafnia-Obesumbacterium__Bifidobacterium__Bacteroides__Pseudomonas	1
6	Escherichia-Shigella__Enterobacteriaceae__Hafnia-Obesumbacterium__Bifidobacterium__Pseudomonas__Enterobacterales	1
6	Escherichia-Shigella__Enterobacteriaceae__Hafnia-Obesumbacterium__Enterobacterales__Bacteroides__Pseudomonas	1
6	Escherichia-Shigella__Enterobacteriaceae__Hafnia-Obesumbacterium__Enterobacterales__Bacteroides__UCG-002	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnoclostridium__Lachnospiraceae__Bacteroides__Akkermansia	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospira__Coprococcus__Faecalibacterium__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__[Ruminococcus]_gnavus_group__Lactobacillales__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Bacteroides__Agathobacter__Lactobacillales	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Bacteroides__Clostridia_UCG-014__Ruminococcus	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Bacteroides__Faecalibacterium__Prevotella_9	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Bacteroides__Paraprevotella__Faecalibacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Christensenellaceae_R-7_group__Bacteroides__Faecalibacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Clostridia_UCG-014__Firmicutes__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Faecalibacterium__Bacteroides__Clostridia_UCG-014	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Faecalibacterium__Monoglobus__Akkermansia	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Pseudomonas__Bacteroides__Agathobacter	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Ruminococcus__Bacteroides__Phascolarctobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__UCG-002__Bacteroides__Blautia	1
6	Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Unassigned__Blautia__Phascolarctobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Anaerostipes__Romboutsia__[Eubacterium]_hallii_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Bacteroides__Blautia__Faecalibacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Bacteroides__Parabacteroides__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Bacteroides__Veillonella__[Ruminococcus]_gnavus_group	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Bacteroides__Veillonella__Lachnospiraceae	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Staphylococcus__Bacteroides__Romboutsia	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Streptococcus__Lacticaseibacillus__Bifidobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Streptococcus__Unassigned__Eukaryota	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Subdoligranulum__Blautia__Bacteroides	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Subdoligranulum__Enterobacterales__Lactococcus	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillales__Unassigned__Bifidobacterium__Blautia	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactobacillus__Prevotella__Campylobacter__Bifidobacterium	1
6	Escherichia-Shigella__Enterobacteriaceae__Lactococcus__Collinsella__Streptococcus__Erysipelatoclostridium	1
6	Escherichia-Shigella__Enterobacteriaceae__Leuconostoc__Streptococcus__Clostridia_UCG-014__Faecalibacterium	1
